order_item_id,order_id,product_id,quantity,price_per_unit
7764,2280,84,8,445.07
7765,1895,70,2,56.9
7766,1712,58,1,338.86
7767,4710,35,7,92.83
7768,3001,41,5,25.28
7769,4000,2,1,167.23
7770,1906,46,6,328.51
7771,4160,67,3,428.49
7772,2162,71,2,336.9
7773,4188,4,9,407.45
7774,4626,84,4,263.56
7775,2638,8,3,367.29
7776,4383,36,8,245.81
7777,4533,98,3,481.15
7778,4223,63,6,117.4
7779,575,48,7,387.37
7780,822,42,4,116.02
7781,273,58,1,196.85
7782,3409,88,8,39.82
7783,3290,28,4,54.4
7784,4695,9,7,351.51
7785,855,76,6,175.11
7786,1805,4,10,130.0
7787,1684,93,2,422.1
7788,2095,88,1,122.88
7789,4038,80,2,486.54
7790,69,100,4,247.97
7791,1731,4,7,57.79
7792,4412,75,3,440.77
7793,120,37,6,263.51
7794,370,62,3,405.16
7795,3205,24,5,229.9
7796,2446,17,5,221.48
7797,2212,62,4,82.24
7798,2632,8,7,473.06
7799,1102,74,10,21.8
7800,1793,50,8,315.89
7801,981,17,1,409.08
7802,1302,96,1,314.49
7803,3906,71,10,21.12
7804,1919,41,6,15.48
7805,4401,13,10,306.2
7806,3395,70,5,146.06
7807,3568,42,8,499.46
7808,4413,100,2,413.94
7809,3664,34,5,498.07
7810,276,41,5,37.21
7811,2962,11,6,462.39
7812,2670,54,8,400.81
7813,2299,2,10,395.66
7814,398,15,7,326.53
7815,2589,77,10,342.98
7816,291,4,2,119.8
7817,2110,81,2,158.58
7818,273,45,9,35.56
7819,3922,3,10,45.36
7820,2088,35,7,186.08
7821,4253,33,1,488.37
7822,112,6,5,28.33
7823,2400,92,7,134.89
7824,2940,33,10,236.36
7825,4329,28,5,368.58
7826,4387,57,6,93.49
7827,3329,3,5,496.83
7828,4519,75,10,79.56
7829,2311,51,7,75.93
7830,3634,55,1,50.75
7831,1577,68,1,351.37
7832,4936,43,2,53.7
7833,4155,15,3,337.12
7834,875,50,6,96.67
7835,3055,8,9,340.77
7836,3016,73,6,304.81
7837,2526,31,2,175.72
7838,177,57,2,390.18
7839,2104,10,7,345.04
7840,3941,62,7,440.27
7841,832,81,1,348.48
7842,1874,100,3,353.29
7843,997,75,8,206.98
7844,475,21,6,160.57
7845,3079,13,7,259.85
7846,2397,36,7,300.92
7847,2318,47,9,307.4
7848,1475,33,5,51.16
7849,4443,30,3,259.16
7850,552,12,4,433.33
7851,1041,35,5,386.04
7852,4880,91,3,392.76
7853,3749,96,6,489.78
7854,757,92,5,458.57
7855,2453,68,10,496.3
7856,164,1,10,333.67
7857,3150,44,9,134.98
7858,3320,31,10,85.79
7859,2370,72,9,252.22
7860,150,83,8,378.45
7861,3920,51,8,214.85
7862,2087,74,8,463.36
7863,3710,68,1,167.6
7864,2247,19,6,64.64
7865,817,69,8,70.08
7866,1039,69,10,228.72
7867,3618,56,8,221.94
7868,3280,97,1,349.12
7869,669,76,2,304.68
7870,2989,21,7,420.92
7871,1034,44,10,332.33
7872,1726,15,8,223.26
7873,4747,64,1,270.16
7874,2909,54,8,166.09
7875,957,4,6,424.4
7876,3573,94,4,400.29
7877,4844,84,7,247.62
7878,2483,36,8,243.96
7879,3943,15,5,26.68
7880,3689,60,1,76.04
7881,2992,96,1,351.63
7882,2949,48,5,135.46
7883,2312,5,10,349.07
7884,4410,42,8,408.0
7885,1083,48,7,496.75
7886,1774,63,5,475.39
7887,2189,96,9,141.85
7888,2758,94,6,357.66
7889,3879,50,7,113.16
7890,2772,89,5,486.06
7891,27,91,6,22.93
7892,4631,44,4,392.37
7893,3681,21,8,464.98
7894,3852,17,9,316.26
7895,1171,61,7,290.17
7896,4158,72,8,39.49
7897,4550,75,5,422.33
7898,1291,95,7,410.28
7899,188,31,7,463.31
7900,4999,70,1,396.1
7901,1536,100,8,223.24
7902,2509,34,9,94.51
7903,4916,37,4,349.06
7904,379,8,8,305.55
7905,3262,14,7,183.89
7906,3918,64,8,343.57
7907,2098,18,5,250.58
7908,3442,37,10,497.54
7909,4804,15,7,104.59
7910,3509,75,6,20.64
7911,3857,23,6,307.62
7912,2821,5,2,200.22
7913,606,45,7,310.39
7914,4344,8,8,316.19
7915,1163,27,1,244.34
7916,378,3,9,41.02
7917,1768,97,5,414.17
7918,4748,3,3,112.17
7919,3935,39,4,97.15
7920,3541,74,3,381.37
7921,2284,80,5,57.86
7922,31,12,7,339.64
7923,2888,79,10,67.73
7924,1430,74,5,216.06
7925,2154,6,4,43.4
7926,877,70,3,281.12
7927,4912,13,5,222.98
7928,2927,76,6,56.99
7929,673,84,3,23.47
7930,1545,30,10,408.66
7931,488,48,10,476.5
7932,3541,88,7,326.69
7933,2080,20,4,291.24
7934,2377,25,9,341.08
7935,3946,46,5,444.44
7936,4341,65,5,198.6
7937,3884,93,8,128.25
7938,4505,81,6,36.32
7939,1996,2,3,438.36
7940,3891,18,2,497.77
7941,4715,27,2,206.51
7942,2931,6,6,182.73
7943,1294,55,8,312.52
7944,1194,36,5,341.03
7945,4187,32,8,80.36
7946,4575,92,8,383.53
7947,3993,76,4,369.56
7948,4314,73,5,431.7
7949,650,22,9,484.09
7950,3625,22,9,248.92
7951,2107,64,9,197.94
7952,684,7,5,18.83
7953,3109,91,3,302.44
7954,3121,41,3,419.08
7955,2308,13,6,248.18
7956,609,86,9,34.6
7957,150,37,1,139.3
7958,66,59,2,287.72
7959,1104,77,5,132.18
7960,2036,59,1,494.31
7961,1475,55,6,224.52
7962,817,38,10,203.87
7963,2930,41,1,48.68
7964,1717,48,4,452.29
7965,651,4,2,362.45
7966,4188,39,6,203.88
7967,1846,12,4,243.8
7968,380,93,2,493.68
7969,3778,36,10,103.37
7970,3695,47,7,476.27
7971,4094,30,1,100.59
7972,850,91,8,114.42
7973,1746,31,10,245.73
7974,363,11,1,57.88
7975,2371,73,3,212.73
7976,629,71,10,427.89
7977,1305,93,5,17.62
7978,1,54,2,112.27
7979,3124,43,5,424.77
7980,4863,55,7,35.97
7981,2565,11,5,132.28
7982,4445,93,1,418.92
7983,3859,11,2,416.72
7984,254,5,5,176.09
7985,680,41,4,462.13
7986,922,74,6,309.51
7987,3330,8,3,246.14
7988,4919,100,4,401.43
7989,2245,97,8,498.38
7990,4973,56,7,34.35
7991,2682,33,9,422.91
7992,2723,49,3,165.24
7993,2867,2,5,92.88
7994,2537,52,5,380.99
7995,3169,76,5,334.83
7996,4098,54,2,392.38
7997,4031,44,5,441.11
7998,4246,21,8,390.82
7999,896,15,5,285.26
8000,796,49,1,190.86
8001,4558,3,2,288.09
8002,2706,46,8,30.6
8003,1396,52,8,371.63
8004,3125,42,1,138.7
8005,2374,12,5,454.01
8006,2286,96,3,315.82
8007,2135,99,3,376.87
8008,4045,81,1,269.72
8009,497,90,6,425.54
8010,531,43,2,121.39
8011,4193,85,7,489.93
8012,1449,53,9,133.51
8013,3640,6,5,80.06
8014,515,53,10,335.99
8015,954,38,3,438.31
8016,46,57,7,333.14
8017,644,57,1,31.6
8018,4382,10,5,117.78
8019,2949,74,8,85.54
8020,1849,77,8,201.8
8021,859,88,1,163.32
8022,996,59,2,168.0
8023,240,64,7,16.81
8024,3746,45,2,358.08
8025,4399,1,1,450.57
8026,3877,71,5,97.72
8027,2327,48,6,233.71
8028,841,68,7,461.28
8029,3951,6,7,219.66
8030,1076,89,2,306.01
8031,1306,23,9,382.26
8032,2453,76,2,136.88
8033,88,82,10,399.82
8034,908,47,3,231.71
8035,1448,96,6,314.86
8036,4381,29,4,217.18
8037,3800,36,1,448.7
8038,4721,14,3,346.62
8039,369,45,10,296.16
8040,2193,37,8,317.74
8041,3204,76,9,494.59
8042,4420,4,2,96.42
8043,1354,44,7,400.82
8044,499,69,4,213.32
8045,120,72,9,28.77
8046,2931,63,1,398.14
8047,3305,84,3,361.66
8048,3263,92,4,234.26
8049,1856,48,6,313.34
8050,866,41,2,201.8
8051,3104,97,2,223.44
8052,3387,20,10,208.88
8053,2845,70,7,462.61
8054,1580,50,1,75.05
8055,2948,32,7,261.58
8056,1541,19,1,313.23
8057,1457,42,5,186.2
8058,4503,3,7,311.08
8059,151,79,8,283.98
8060,3794,27,9,254.03
8061,794,69,4,321.64
8062,2356,16,1,491.3
8063,37,56,7,168.08
8064,2400,66,5,496.23
8065,1974,92,10,123.4
8066,224,97,1,145.56
8067,508,29,6,419.91
8068,3393,1,9,308.52
8069,4068,5,7,145.2
8070,2007,61,6,315.67
8071,44,37,5,239.06
8072,418,82,6,376.31
8073,1988,8,5,240.25
8074,1037,63,9,292.71
8075,1310,59,7,138.81
8076,931,25,1,345.96
8077,392,42,1,449.58
8078,969,80,9,464.53
8079,2686,63,6,156.4
8080,1719,70,9,389.65
8081,4440,37,3,247.51
8082,200,49,3,260.16
8083,4108,42,1,227.76
8084,2822,41,4,100.05
8085,3035,89,3,481.41
8086,2956,10,6,422.68
8087,460,15,4,171.44
8088,2072,60,2,55.02
8089,3586,71,9,242.25
8090,2831,2,6,69.82
8091,987,68,5,53.02
8092,201,46,2,412.64
8093,835,17,1,484.21
8094,27,64,5,319.66
8095,342,36,6,43.2
8096,3505,75,10,457.96
8097,1744,28,3,241.68
8098,1192,100,7,285.26
8099,4784,34,8,120.8
8100,3814,79,4,30.6
8101,1236,87,6,97.3
8102,1669,78,1,193.98
8103,420,47,7,107.36
8104,372,57,2,82.87
8105,1009,27,8,110.54
8106,2434,79,2,77.08
8107,2564,69,2,288.07
8108,3525,50,10,150.71
8109,1554,56,5,111.71
8110,3503,45,4,51.18
8111,2509,95,6,349.56
8112,4884,36,6,476.64
8113,4522,98,2,190.4
8114,4449,75,6,496.19
8115,2405,49,4,396.99
8116,884,69,8,312.51
8117,4743,62,7,392.72
8118,1965,87,1,73.08
8119,65,36,3,407.12
8120,1722,31,4,348.84
8121,4303,81,4,60.79
8122,4670,50,1,386.57
8123,2658,4,10,365.88
8124,1258,64,1,136.67
8125,199,100,5,130.13
8126,4476,56,7,220.08
8127,2484,60,1,407.77
8128,1252,50,1,371.73
8129,3802,41,8,369.51
8130,4965,54,7,109.24
8131,4125,4,6,110.53
8132,3978,25,9,38.36
8133,4545,100,9,488.29
8134,1207,26,4,442.63
8135,354,73,8,24.48
8136,4987,75,9,93.17
8137,3803,64,1,319.14
8138,3824,47,2,266.58
8139,3246,18,2,11.56
8140,4154,85,7,421.35
8141,3308,59,9,467.91
8142,1425,65,2,440.89
8143,4461,74,7,15.52
8144,3100,100,7,428.22
8145,4131,88,9,41.01
8146,1308,63,10,33.01
8147,1339,48,3,276.71
8148,2182,49,6,256.75
8149,191,55,9,390.36
8150,3684,77,3,86.82
8151,2339,13,10,308.73
8152,3739,78,8,14.11
8153,1011,6,9,40.52
8154,1738,34,9,365.19
8155,4474,45,5,136.13
8156,4348,59,9,291.02
8157,2226,69,4,104.27
8158,3412,41,9,194.8
8159,3751,95,3,199.58
8160,1498,13,4,44.42
8161,4132,89,1,216.95
8162,3462,96,7,155.85
8163,2623,82,10,443.23
8164,3904,82,5,119.06
8165,200,68,8,365.15
8166,71,90,4,228.11
8167,1418,83,6,355.96
8168,1976,57,2,72.09
8169,4309,68,8,21.33
8170,658,43,6,248.44
8171,807,31,8,108.14
8172,638,37,3,486.81
8173,979,62,6,199.97
8174,1127,35,8,301.16
8175,2258,93,5,130.66
8176,912,64,9,87.93
8177,1852,93,1,182.41
8178,3913,53,7,76.08
8179,4325,40,1,461.58
8180,3609,67,5,360.34
8181,3285,33,1,384.35
8182,2721,57,8,154.21
8183,3164,18,2,303.95
8184,3980,66,6,422.82
8185,2810,81,3,164.89
8186,2815,85,5,83.35
8187,2737,72,7,206.93
8188,1430,79,3,290.55
8189,450,60,3,76.28
8190,3441,61,10,142.94
8191,3551,86,1,58.46
8192,2129,14,4,263.21
8193,3591,92,4,282.98
8194,4404,68,4,494.62
8195,1106,26,9,336.54
8196,4963,68,7,77.54
8197,2934,83,5,217.37
8198,4105,95,7,101.49
8199,3378,56,2,39.59
8200,2953,52,6,253.65
8201,4544,7,9,457.82
8202,1645,63,2,355.96
8203,4749,21,7,81.37
8204,1900,81,6,11.99
8205,3267,5,1,367.58
8206,1218,55,7,432.27
8207,3198,82,1,296.88
8208,3555,10,5,306.39
8209,298,73,2,13.11
8210,4894,14,7,202.19
8211,4857,42,5,176.51
8212,2548,93,4,28.98
8213,788,61,9,435.95
8214,3278,17,8,366.32
8215,1281,1,6,98.64
8216,1070,44,9,289.6
8217,3750,88,4,37.68
8218,1625,21,2,211.72
8219,3251,48,7,289.08
8220,869,6,8,38.97
8221,4360,87,7,377.99
8222,539,16,8,55.67
8223,2072,1,3,185.22
8224,184,53,5,96.31
8225,3756,54,5,130.15
8226,4713,83,5,383.77
8227,3391,44,3,459.63
8228,2918,8,6,486.85
8229,2331,64,8,339.24
8230,2158,11,2,498.02
8231,122,21,9,193.26
8232,4695,46,4,361.35
8233,4501,69,8,178.25
8234,4912,82,9,251.84
8235,2593,73,3,39.07
8236,572,87,6,441.99
8237,1341,68,3,383.72
8238,408,13,7,462.58
8239,2243,94,4,20.03
8240,2017,81,3,305.52
8241,4056,59,5,154.51
8242,2354,30,4,390.1
8243,1192,76,5,179.07
8244,3741,68,7,474.86
8245,4087,89,5,440.3
8246,441,38,8,472.11
8247,1061,34,7,362.49
8248,3939,20,9,113.43
8249,2424,14,10,399.59
8250,3360,58,2,20.67
8251,4887,74,8,283.93
8252,2389,23,10,258.85
8253,4743,73,4,42.35
8254,2128,17,2,73.05
8255,1038,55,6,257.9
8256,4952,61,1,484.08
8257,1475,37,9,300.15
8258,15,44,6,240.09
8259,4694,73,2,187.21
8260,4332,96,5,122.01
8261,2874,49,6,481.02
8262,1208,99,4,150.54
8263,2173,36,1,361.19
8264,3829,89,1,261.92
8265,165,54,4,44.85
8266,1961,76,6,309.07
8267,2396,31,6,467.15
8268,4423,96,5,429.87
8269,169,96,8,112.54
8270,1012,20,9,90.13
8271,826,10,3,202.79
8272,1247,13,9,48.58
8273,2098,34,8,487.59
8274,4139,75,4,385.94
8275,3734,7,8,38.54
8276,232,57,1,314.64
8277,164,82,7,466.99
8278,3153,86,4,100.9
8279,3316,23,5,359.76
8280,1657,17,7,174.01
8281,1253,1,8,307.12
8282,431,33,8,29.65
8283,4206,80,4,226.06
8284,4237,64,8,335.14
8285,1336,90,4,313.96
8286,3561,25,7,287.2
8287,892,67,5,187.35
8288,2194,14,10,277.22
8289,1840,65,6,231.66
8290,4659,20,9,91.13
8291,1203,96,10,18.75
8292,3436,46,2,164.68
8293,4730,41,3,246.02
8294,2328,58,9,417.28
8295,4048,13,6,324.96
8296,1835,25,4,44.63
8297,3654,74,4,44.9
8298,1747,83,5,410.47
8299,2700,50,2,311.97
8300,3466,96,2,431.09
8301,3109,47,1,79.82
8302,168,3,1,94.05
8303,4329,55,5,334.83
8304,4613,46,9,338.46
8305,3802,8,1,182.01
8306,1026,42,4,261.24
8307,438,84,7,104.71
8308,23,43,4,444.69
8309,3139,77,4,93.6
8310,4558,60,10,454.36
8311,1375,91,8,150.62
8312,3153,100,3,97.7
8313,4224,87,10,243.11
8314,1593,12,2,375.96
8315,2851,21,5,382.23
8316,1691,69,8,75.66
8317,216,57,6,228.57
8318,1580,94,2,162.14
8319,2456,33,10,141.15
8320,943,76,10,194.05
8321,2214,41,10,485.89
8322,3149,23,5,337.87
8323,4530,36,1,483.27
8324,1156,99,8,228.91
8325,610,46,8,428.32
8326,1873,86,7,268.69
8327,46,83,8,38.81
8328,900,70,3,181.29
8329,972,4,4,53.93
8330,4353,56,8,73.98
8331,156,62,6,293.74
8332,2244,36,6,212.98
8333,633,80,7,404.95
8334,3762,88,7,400.14
8335,756,93,6,36.75
8336,2215,31,5,497.45
8337,665,1,3,202.18
8338,3048,44,8,195.46
8339,2492,60,6,215.43
8340,3235,47,8,442.38
8341,1141,76,8,245.05
8342,2465,11,1,175.41
8343,3549,67,6,311.01
8344,1245,31,4,36.71
8345,2433,55,3,67.47
8346,3976,82,1,433.27
8347,801,49,6,117.95
8348,3792,29,1,167.77
8349,2428,22,9,302.24
8350,4021,91,9,44.45
8351,3424,20,10,109.17
8352,4715,84,7,64.6
8353,461,62,2,430.72
8354,414,56,7,69.66
8355,4948,7,4,222.4
8356,3766,8,6,292.33
8357,2206,16,2,235.46
8358,4704,82,8,227.1
8359,3529,87,4,60.92
8360,4713,37,7,227.15
8361,4651,80,7,339.82
8362,4502,60,5,311.78
8363,568,20,3,306.49
8364,4189,29,1,261.43
8365,4015,70,9,162.38
8366,3843,58,10,274.19
8367,4135,20,5,391.07
8368,3730,45,10,207.6
8369,4351,95,7,273.57
8370,3530,23,8,493.39
8371,4115,24,4,15.98
8372,293,73,8,41.75
8373,2658,33,8,409.04
8374,4837,46,1,66.67
8375,1593,98,4,198.48
8376,1241,94,2,42.16
8377,2684,49,8,384.71
8378,4276,9,5,18.7
8379,1306,69,3,474.25
8380,3324,40,10,324.85
8381,976,83,4,230.2
8382,3442,42,1,288.27
8383,1374,85,4,333.72
8384,3062,73,7,322.96
8385,3844,69,2,400.19
8386,968,84,10,40.74
8387,871,66,2,357.49
8388,3123,75,1,22.9
8389,3606,77,1,158.89
8390,2501,37,10,138.24
8391,2844,88,9,41.81
8392,805,78,4,311.95
8393,1276,64,9,286.67
8394,763,91,2,314.9
8395,1316,56,9,302.3
8396,173,80,9,423.51
8397,3490,87,1,323.84
8398,4282,10,5,161.07
8399,662,55,7,436.83
8400,3185,13,2,243.68
8401,3823,88,3,419.28
8402,2280,21,1,210.52
8403,3841,7,9,484.84
8404,2805,95,9,374.58
8405,2824,71,3,147.26
8406,96,33,10,327.29
8407,3970,92,10,487.74
8408,2641,90,8,96.55
8409,56,5,4,38.77
8410,685,47,2,375.74
8411,4260,53,2,229.19
8412,4830,72,10,223.25
8413,1248,88,5,309.28
8414,3836,54,5,326.18
8415,824,79,5,299.0
8416,2837,65,4,98.76
8417,2973,10,10,290.57
8418,678,2,3,431.83
8419,3306,30,4,138.56
8420,1097,19,8,460.48
8421,3984,90,8,36.88
8422,2682,74,5,426.66
8423,1356,55,9,94.43
8424,2953,95,6,139.32
8425,2280,33,9,396.04
8426,749,31,9,320.46
8427,961,16,6,327.5
8428,2777,62,7,304.99
8429,817,87,6,436.35
8430,841,27,10,277.38
8431,2970,48,4,86.98
8432,1678,61,6,16.82
8433,1768,79,8,128.68
8434,3792,41,3,409.75
8435,1226,88,4,82.13
8436,1923,33,3,57.04
8437,1676,73,6,400.86
8438,3954,74,7,169.69
8439,3582,22,9,13.18
8440,1617,29,6,19.31
8441,3444,91,5,429.78
8442,2669,99,6,363.01
8443,363,40,9,93.64
8444,2398,6,8,430.38
8445,4433,21,9,195.73
8446,2993,95,6,265.57
8447,1473,74,4,434.97
8448,3702,3,7,439.56
8449,1289,81,6,435.78
8450,3794,93,4,196.46
8451,4290,8,6,182.51
8452,1090,87,3,214.85
8453,1662,91,2,486.26
8454,3770,48,1,41.12
8455,3032,26,3,321.6
8456,3681,96,1,494.22
8457,1762,39,2,416.42
8458,2340,57,8,463.19
8459,3111,90,9,259.57
8460,3453,28,8,53.98
8461,3602,76,10,273.19
8462,65,68,1,432.25
8463,2727,32,9,100.31
8464,4779,71,2,401.07
8465,1230,84,4,492.38
8466,3198,43,8,347.09
8467,2980,25,8,398.13
8468,3187,35,5,172.77
8469,1299,81,6,464.11
8470,1268,22,3,15.89
8471,1684,36,7,417.25
8472,2203,17,10,287.23
8473,3168,16,4,263.73
8474,3667,10,9,342.11
8475,3081,6,7,289.45
8476,1659,78,10,138.87
8477,609,5,7,332.43
8478,4336,26,9,363.02
8479,1155,10,7,81.39
8480,4770,67,7,17.21
8481,1520,63,9,192.9
8482,4059,14,1,130.28
8483,1562,82,1,186.54
8484,4903,43,7,457.33
8485,2589,81,1,346.42
8486,3141,79,5,45.93
8487,1756,41,3,278.09
8488,4476,79,10,340.8
8489,14,87,9,445.9
8490,4252,50,1,267.39
8491,752,1,8,58.74
8492,4882,96,3,457.9
8493,1674,91,7,22.58
8494,3392,66,1,258.72
8495,2734,72,9,150.24
8496,2229,27,8,75.82
8497,926,26,3,221.45
8498,4050,64,7,114.08
8499,4580,29,2,360.4
8500,622,88,9,36.86
8501,2494,30,9,447.03
8502,1972,6,10,491.85
8503,4670,63,6,479.69
8504,3079,66,5,96.52
8505,4550,16,9,382.03
8506,270,9,9,425.63
8507,3871,36,8,91.4
8508,750,92,4,61.35
8509,1307,50,6,313.37
8510,3611,40,7,13.61
8511,470,17,4,62.38
8512,592,63,9,65.53
8513,139,40,3,354.59
8514,1152,64,6,267.68
8515,4518,12,2,271.2
8516,1367,4,7,117.14
8517,2144,15,7,178.59
8518,3716,22,7,53.82
8519,4641,14,1,291.65
8520,1846,13,1,19.12
8521,569,59,10,332.82
8522,1482,97,6,41.57
8523,3252,82,3,86.49
8524,4451,84,1,46.83
8525,3677,5,3,24.65
8526,4635,84,9,444.95
8527,746,77,5,12.39
8528,2272,50,10,199.88
8529,1936,52,1,468.48
8530,4058,19,8,86.79
8531,2313,47,1,351.09
8532,4681,71,1,222.61
8533,1677,89,6,122.06
8534,1695,47,1,64.9
8535,3296,91,3,216.39
8536,2667,9,1,163.03
8537,4721,35,7,469.8
8538,3976,32,1,440.46
8539,2976,86,2,406.97
8540,2769,13,4,118.46
8541,1029,4,10,203.94
8542,1664,8,10,419.1
8543,1228,38,1,244.1
8544,765,82,4,175.6
8545,3438,54,6,127.04
8546,4616,7,4,399.72
8547,1846,85,9,478.41
8548,2965,62,5,108.3
8549,4957,13,10,166.84
8550,4132,3,1,23.56
8551,4528,39,2,202.01
8552,3090,63,6,31.46
8553,2541,56,9,128.17
8554,994,35,7,187.73
8555,146,29,10,135.28
8556,3033,47,9,361.14
8557,2380,50,5,324.99
8558,481,13,9,61.72
8559,4898,3,3,114.67
8560,18,13,7,488.99
8561,862,77,9,278.3
8562,4948,1,7,374.62
8563,4865,15,8,385.16
8564,265,59,6,68.79
8565,4739,21,7,409.23
8566,3781,61,6,403.18
8567,2299,52,2,443.84
8568,1307,85,3,340.08
8569,4221,81,5,495.89
8570,4949,87,7,179.43
8571,4407,96,9,417.5
8572,4089,22,1,79.67
8573,29,33,9,489.75
8574,659,4,4,197.89
8575,2781,30,5,249.06
8576,2420,12,5,152.82
8577,1169,93,8,66.35
8578,4769,57,5,175.19
8579,528,38,6,294.43
8580,2910,2,9,480.86
8581,408,19,10,449.89
8582,3495,93,10,181.55
8583,3855,26,6,218.12
8584,2084,18,8,347.08
8585,4862,33,4,212.29
8586,761,5,10,22.15
8587,4266,21,5,168.47
8588,4273,15,5,357.79
8589,2435,57,1,83.93
8590,1623,54,1,225.45
8591,921,63,1,394.33
8592,105,22,3,187.87
8593,2750,42,4,333.76
8594,658,25,5,374.07
8595,3688,54,3,497.04
8596,4473,4,10,179.75
8597,568,63,6,140.29
8598,259,13,7,131.19
8599,3680,79,1,181.99
8600,4501,35,9,90.71
8601,931,58,4,310.65
8602,1731,97,10,374.02
8603,847,4,9,90.18
8604,4793,55,6,222.69
8605,894,18,1,392.91
8606,3136,37,7,146.11
8607,3349,62,7,137.26
8608,4547,46,7,93.09
8609,392,72,5,461.63
8610,475,96,2,327.9
8611,2505,32,10,294.37
8612,1272,46,8,442.57
8613,4753,75,3,262.17
8614,982,2,3,265.27
8615,2744,98,2,132.93
8616,4332,87,3,167.94
8617,2733,19,1,130.6
8618,4437,98,7,175.3
8619,4624,16,9,383.65
8620,1001,73,9,27.31
8621,2859,24,9,429.56
8622,4954,99,1,426.6
8623,2776,25,1,485.67
8624,4006,29,1,369.64
8625,4435,29,1,121.23
8626,4320,38,1,61.26
8627,3529,82,8,237.32
8628,3292,76,3,351.07
8629,534,75,2,369.88
8630,2691,2,8,441.76
8631,4741,59,1,304.92
8632,3974,38,5,180.69
8633,2273,4,7,299.64
8634,954,40,4,259.82
8635,3556,61,4,280.63
8636,2501,32,2,388.14
8637,2601,96,6,212.44
8638,3479,78,6,303.74
8639,3784,80,3,285.97
8640,1476,95,7,121.02
8641,3899,28,3,482.01
8642,1871,63,1,103.42
8643,646,74,1,169.97
8644,3322,98,6,344.79
8645,895,34,2,345.76
8646,2525,25,1,447.46
8647,3254,67,4,83.65
8648,4730,100,9,227.54
8649,4484,11,7,26.36
8650,2902,93,2,295.68
8651,3857,1,3,343.55
8652,1525,31,7,377.18
8653,3617,33,4,236.62
8654,4376,6,2,116.75
8655,617,68,5,104.46
8656,615,25,6,431.15
8657,3945,92,2,404.35
8658,4601,19,7,70.92
8659,891,95,5,236.02
8660,1398,4,8,110.44
8661,3779,69,8,444.05
8662,1876,94,6,162.9
8663,2299,42,6,398.82
8664,3421,40,8,452.33
8665,1590,9,2,391.44
8666,4194,69,6,300.3
8667,3314,52,4,241.98
8668,155,2,9,435.41
8669,4282,78,5,119.56
8670,1593,6,2,156.12
8671,2998,61,9,370.54
8672,853,52,6,451.97
8673,81,67,9,484.31
8674,2168,9,9,345.06
8675,310,97,3,147.84
8676,3295,92,3,282.32
8677,1397,56,2,238.97
8678,2149,89,7,26.65
8679,4466,59,4,384.41
8680,3555,26,2,138.33
8681,1599,89,2,262.98
8682,1557,58,3,383.93
8683,4829,95,4,264.85
8684,57,40,6,13.31
8685,1878,1,9,395.69
8686,1883,36,10,64.85
8687,663,52,5,250.14
8688,2090,75,3,365.42
8689,1619,72,7,281.94
8690,785,27,4,463.66
8691,3892,84,3,445.15
8692,1322,82,8,406.82
8693,4575,14,9,46.84
8694,2830,27,10,100.85
8695,4128,69,4,26.75
8696,1433,12,4,204.79
8697,520,53,1,329.32
8698,2002,65,5,45.61
8699,3880,98,9,232.99
8700,110,20,9,251.63
8701,4898,2,8,88.33
8702,2056,68,9,44.77
8703,2774,89,1,131.61
8704,722,54,8,273.14
8705,1423,68,9,337.91
8706,3640,79,4,304.85
8707,4425,43,10,119.41
8708,475,100,9,447.45
8709,1506,58,9,57.24
8710,3488,74,6,132.46
8711,2595,32,7,299.13
8712,1218,32,3,30.94
8713,1372,81,5,408.97
8714,3395,13,2,176.92
8715,1305,30,1,410.62
8716,3186,64,9,24.39
8717,4719,36,7,250.69
8718,694,36,2,425.89
8719,4599,1,5,154.48
8720,862,21,1,493.74
8721,1652,97,7,72.8
8722,4494,58,5,256.86
8723,3299,24,4,409.98
8724,4461,83,9,218.61
8725,576,62,4,403.46
8726,1065,58,8,484.74
8727,208,91,7,487.37
8728,1543,79,6,323.9
8729,1968,53,9,288.82
8730,4769,7,7,186.27
8731,3888,38,2,352.04
8732,4864,71,5,325.76
8733,3402,52,4,340.97
8734,3897,95,6,214.08
8735,702,65,5,183.24
8736,2808,62,8,246.01
8737,4063,68,6,285.8
8738,4993,36,6,257.5
8739,3392,10,9,486.75
8740,4203,90,4,225.51
8741,2557,70,10,452.95
8742,1558,98,10,444.48
8743,3092,5,5,73.96
8744,2188,42,1,99.38
8745,3195,64,1,86.15
8746,3928,67,3,312.75
8747,4815,72,9,457.36
8748,3261,98,2,364.41
8749,1919,57,7,112.08
8750,1326,76,5,11.25
8751,4161,93,1,158.97
8752,4022,33,2,316.32
8753,3581,79,9,469.53
8754,4199,94,7,166.22
8755,985,2,9,212.47
8756,833,79,10,236.63
8757,26,64,9,111.42
8758,1693,87,2,125.11
8759,2491,5,3,341.36
8760,3008,76,5,98.99
8761,351,9,7,193.01
8762,2986,47,6,242.64
8763,4272,49,4,320.95
8764,4549,10,1,345.89
8765,4059,86,1,394.27
8766,3231,8,6,495.46
8767,3923,27,9,361.37
8768,2326,15,1,290.4
8769,55,100,1,375.72
8770,3110,15,7,440.52
8771,548,85,6,104.9
8772,650,57,7,208.88
8773,1348,38,5,349.87
8774,3086,77,8,354.17
8775,749,66,2,153.74
8776,1886,98,7,434.74
