payment_id,order_id,payment_date,payment_method,amount
3872,3173,2024-10-17,Bank Transfer,1573.8
3873,3739,2024-03-01,Bank Transfer,220.42
3874,3566,2024-06-10,Credit Card,931.18
3875,1232,2024-06-14,PayPal,504.48
3876,3354,2024-08-14,Bank Transfer,1812.95
3877,3285,2024-11-04,Credit Card,96.41
3878,3816,2024-10-22,Bank Transfer,1070.67
3879,1417,2024-08-19,Credit Card,1423.16
3880,4552,2024-11-16,Bank Transfer,1753.17
3881,3883,2024-08-14,Bank Transfer,991.47
3882,1676,2024-12-08,Bank Transfer,1262.03
3883,3431,2025-01-02,Credit Card,1251.79
3884,609,2024-09-14,Credit Card,1017.15
3885,3718,2024-03-10,Bank Transfer,1797.64
3886,848,2024-08-05,Bank Transfer,780.39
3887,3139,2024-06-04,Bank Transfer,1935.76
3888,4699,2024-04-28,Bank Transfer,965.13
3889,1802,2024-03-08,PayPal,1484.87
3890,960,2025-01-29,Credit Card,719.47
3891,3787,2024-03-28,Credit Card,611.79
3892,3375,2024-10-25,Bank Transfer,699.49
3893,17,2024-06-05,Credit Card,1248.03
3894,3673,2024-05-01,Bank Transfer,1359.28
3895,3741,2024-06-05,Bank Transfer,1530.75
3896,4853,2024-10-14,Credit Card,1179.12
3897,3266,2024-06-11,Bank Transfer,216.37
3898,3372,2024-04-29,Credit Card,1817.29
3899,4994,2024-06-23,Credit Card,1098.36
3900,4698,2024-05-15,Credit Card,1147.63
3901,4422,2024-08-22,PayPal,480.0
3902,3497,2025-02-02,Bank Transfer,1494.08
3903,3711,2024-11-05,PayPal,476.73
3904,3074,2024-03-09,PayPal,475.99
3905,3049,2024-03-06,Credit Card,960.72
3906,3302,2024-11-02,Credit Card,56.57
3907,3710,2024-06-16,PayPal,748.22
3908,2104,2024-08-19,Credit Card,1309.24
3909,2259,2024-06-24,Credit Card,1424.5
3910,4181,2024-02-21,Credit Card,1566.04
3911,4700,2025-01-06,Credit Card,213.49
3912,3764,2024-09-24,PayPal,1833.82
3913,4457,2024-04-03,Bank Transfer,279.49
3914,3844,2025-01-23,Bank Transfer,43.8
3915,4074,2024-08-05,PayPal,1707.96
3916,4758,2024-04-10,Bank Transfer,1015.01
3917,4400,2024-02-28,Bank Transfer,815.94
3918,4232,2024-10-06,Credit Card,759.88
3919,563,2024-05-24,PayPal,864.26
3920,329,2024-08-27,Credit Card,1113.49
3921,31,2024-02-22,Credit Card,1782.72
3922,4596,2024-11-19,Credit Card,306.61
3923,1471,2024-12-10,Bank Transfer,615.78
3924,3178,2024-04-22,PayPal,185.12
3925,3386,2024-07-05,PayPal,203.12
3926,2945,2024-09-25,Bank Transfer,877.14
3927,3353,2024-11-07,Credit Card,1701.63
3928,2908,2025-01-05,PayPal,1632.43
3929,2448,2024-07-02,Credit Card,1098.09
3930,4342,2024-08-02,Credit Card,410.31
3931,4677,2024-10-15,Credit Card,411.48
3932,4277,2024-06-24,PayPal,70.08
3933,4735,2024-07-20,Bank Transfer,254.45
3934,3239,2024-04-21,Bank Transfer,173.81
3935,3320,2025-01-16,PayPal,1160.5
3936,2993,2024-10-03,PayPal,899.92
3937,2429,2024-05-18,Credit Card,899.59
3938,2582,2024-04-25,Bank Transfer,1114.66
3939,2146,2024-04-26,Credit Card,1364.59
3940,3744,2024-09-19,Credit Card,1450.85
3941,2638,2024-03-18,PayPal,947.58
3942,394,2024-07-16,Bank Transfer,284.15
3943,2195,2024-09-04,PayPal,1381.94
3944,1161,2024-07-04,Bank Transfer,1901.9
3945,3763,2025-01-19,Bank Transfer,1196.27
3946,2058,2024-12-26,PayPal,239.33
3947,4950,2024-12-12,Credit Card,1409.29
3948,3357,2024-08-05,Bank Transfer,106.18
3949,1904,2024-02-10,Bank Transfer,246.71
3950,377,2024-12-18,Credit Card,1850.81
3951,3670,2024-08-29,Bank Transfer,952.6
3952,3291,2024-09-04,PayPal,1884.06
3953,381,2024-06-10,Credit Card,374.25
3954,113,2024-06-14,Credit Card,1303.74
3955,2048,2024-02-15,Bank Transfer,1406.57
3956,2523,2024-07-13,Credit Card,450.01
3957,1367,2024-09-18,Credit Card,511.51
3958,2618,2024-11-29,Credit Card,299.2
3959,4936,2024-05-24,PayPal,220.84
3960,2130,2024-05-07,PayPal,1316.15
3961,3289,2024-12-05,Credit Card,1274.08
3962,890,2025-02-01,Credit Card,1486.8
3963,190,2024-09-20,Credit Card,734.87
3964,216,2024-10-15,Bank Transfer,520.08
3965,654,2025-01-29,Credit Card,1147.0
3966,3300,2024-05-24,PayPal,536.75
3967,1305,2024-05-22,PayPal,1395.19
3968,800,2024-12-16,PayPal,1557.28
3969,2618,2024-03-21,PayPal,1438.53
3970,4592,2024-03-03,Credit Card,855.19
3971,4932,2024-12-10,PayPal,71.71
3972,4911,2024-11-13,Bank Transfer,1752.58
3973,3340,2024-03-06,Credit Card,1032.25
3974,3950,2024-02-15,PayPal,1359.33
3975,4023,2024-06-04,Credit Card,137.58
3976,1570,2024-04-05,Bank Transfer,1800.65
3977,2350,2025-01-07,Bank Transfer,409.04
3978,83,2024-08-16,PayPal,220.29
3979,1937,2024-12-07,Credit Card,1030.19
3980,3000,2024-11-25,Bank Transfer,1163.46
3981,2376,2024-09-26,PayPal,97.4
3982,4776,2024-08-11,Credit Card,840.79
3983,4713,2024-05-20,Bank Transfer,1488.83
3984,932,2024-10-07,Bank Transfer,1140.97
3985,1828,2024-04-23,PayPal,161.49
3986,2113,2024-06-23,PayPal,1165.42
3987,4055,2024-05-27,Credit Card,1320.59
3988,1832,2024-12-31,Bank Transfer,855.98
3989,3473,2024-09-23,Bank Transfer,1913.55
3990,443,2024-04-07,PayPal,1426.23
3991,4324,2024-03-24,PayPal,1039.2
3992,4415,2025-01-31,Credit Card,394.98
3993,824,2024-02-09,Credit Card,1296.02
3994,3774,2024-03-21,PayPal,1243.43
3995,305,2025-01-04,PayPal,398.38
3996,4435,2024-08-30,Bank Transfer,1009.15
3997,622,2024-12-15,Bank Transfer,1391.38
3998,2793,2024-03-07,Credit Card,1465.77
3999,2062,2024-08-23,Credit Card,1979.95
4000,4731,2024-09-07,PayPal,1289.95
4001,441,2025-01-14,Credit Card,1145.38
4002,3790,2024-10-14,Bank Transfer,1528.02
4003,4044,2024-10-04,Credit Card,479.4
4004,4210,2024-07-19,Credit Card,1736.99
4005,2071,2024-10-03,Credit Card,527.26
4006,1587,2025-01-21,Credit Card,1312.84
4007,3423,2025-02-07,Bank Transfer,1377.89
4008,2560,2024-10-07,Bank Transfer,615.59
4009,66,2024-10-15,PayPal,1535.97
4010,1682,2024-03-24,Credit Card,1864.91
4011,275,2024-05-02,Bank Transfer,1744.3
4012,4519,2024-04-09,PayPal,741.26
4013,3074,2024-12-01,Credit Card,1398.7
4014,1557,2025-01-03,Credit Card,533.89
4015,3981,2025-01-09,Bank Transfer,152.59
4016,1877,2024-10-09,PayPal,1720.65
4017,764,2024-09-23,Credit Card,1800.37
4018,3588,2024-05-14,Bank Transfer,579.67
4019,3840,2024-07-01,PayPal,1719.14
4020,3985,2024-08-01,Credit Card,354.56
4021,2595,2024-06-12,Credit Card,1422.39
4022,2051,2024-04-30,Credit Card,680.07
4023,3439,2024-09-01,Credit Card,923.67
4024,1556,2024-06-07,Credit Card,371.5
4025,1853,2024-12-14,Credit Card,249.29
4026,4762,2024-08-22,PayPal,1153.41
4027,1261,2025-01-18,PayPal,1962.79
4028,3265,2024-10-12,Credit Card,935.65
4029,398,2024-03-10,Credit Card,668.47
4030,1674,2024-03-19,Bank Transfer,94.11
4031,2722,2024-03-14,PayPal,1051.01
4032,2220,2024-06-14,Credit Card,1714.57
4033,1279,2024-11-13,PayPal,436.43
4034,457,2024-08-20,PayPal,1138.62
4035,4018,2024-02-23,PayPal,540.17
4036,1862,2025-01-06,Credit Card,780.09
4037,46,2024-04-22,Bank Transfer,1870.72
4038,2621,2024-06-04,Credit Card,1823.5
4039,4518,2024-08-04,Bank Transfer,1512.28
4040,1080,2024-07-01,Credit Card,1234.4
4041,1656,2024-07-11,Credit Card,1189.12
4042,1185,2024-02-29,Credit Card,1534.17
4043,1695,2024-10-15,PayPal,80.45
4044,2638,2024-03-15,Bank Transfer,102.21
4045,4213,2025-01-12,PayPal,1944.02
4046,4066,2024-12-30,Credit Card,1246.45
4047,1589,2024-07-18,Credit Card,832.12
4048,4128,2024-05-30,PayPal,391.71
4049,2248,2024-12-31,PayPal,264.51
4050,4698,2025-02-05,PayPal,1656.01
4051,3618,2025-01-15,Bank Transfer,1374.57
4052,1196,2024-11-01,Bank Transfer,1468.39
4053,2730,2024-04-11,Bank Transfer,779.61
4054,1983,2024-07-07,Credit Card,771.24
4055,325,2024-04-21,Bank Transfer,1890.41
4056,3874,2024-06-05,Bank Transfer,861.78
4057,2425,2024-12-28,Bank Transfer,1854.15
4058,3435,2025-02-08,PayPal,1443.36
4059,784,2024-06-17,Credit Card,1069.2
4060,454,2025-01-26,PayPal,1220.18
4061,2856,2024-06-13,PayPal,1572.97
4062,1294,2024-05-29,Credit Card,228.71
4063,4889,2024-07-19,PayPal,439.85
4064,3259,2024-04-12,Credit Card,681.69
4065,3201,2024-02-10,PayPal,1439.87
4066,2765,2025-01-28,Bank Transfer,898.39
4067,857,2024-04-18,Credit Card,550.99
4068,930,2024-03-27,Credit Card,1223.01
4069,4395,2024-12-27,Bank Transfer,1687.06
4070,550,2024-05-08,Credit Card,554.65
4071,1741,2024-06-20,Bank Transfer,1267.07
4072,2659,2024-11-10,Bank Transfer,378.23
4073,3695,2024-05-16,Bank Transfer,812.72
4074,2931,2024-12-12,PayPal,1930.68
4075,353,2024-07-09,Bank Transfer,660.6
4076,2140,2024-10-07,Bank Transfer,1044.97
4077,2752,2024-11-10,Bank Transfer,1038.25
4078,360,2024-11-05,PayPal,1156.0
4079,2507,2024-04-14,Credit Card,1167.46
4080,4495,2024-04-04,PayPal,1039.78
4081,4423,2024-10-23,Bank Transfer,1165.46
4082,2365,2024-05-16,Bank Transfer,1288.17
4083,4463,2024-09-17,PayPal,1539.51
4084,10,2024-05-29,PayPal,96.78
4085,3180,2024-02-10,Bank Transfer,1516.76
4086,287,2024-08-17,Bank Transfer,1278.76
4087,4884,2024-12-29,PayPal,115.97
4088,1088,2025-01-08,Credit Card,1952.32
4089,4313,2024-03-12,Bank Transfer,1242.65
4090,1535,2024-11-26,Credit Card,1594.43
4091,4072,2024-07-30,PayPal,1007.56
4092,419,2024-05-14,Bank Transfer,1912.09
4093,4121,2024-10-24,Credit Card,672.84
4094,164,2024-06-02,Credit Card,1940.05
4095,1806,2024-05-07,Credit Card,421.62
4096,3174,2024-05-26,PayPal,908.66
4097,2832,2024-07-07,Credit Card,1137.43
4098,4738,2024-07-06,Credit Card,719.77
4099,4430,2025-01-28,PayPal,220.23
4100,1182,2024-03-04,Bank Transfer,908.77
4101,852,2025-01-30,Credit Card,304.02
4102,1806,2024-12-16,Credit Card,297.01
4103,2929,2024-10-08,Bank Transfer,1519.13
4104,4172,2025-02-02,PayPal,1545.61
4105,143,2024-06-20,PayPal,1520.66
4106,3461,2024-12-28,Credit Card,982.72
4107,1453,2025-02-02,Credit Card,212.43
4108,919,2024-05-19,Credit Card,1493.94
4109,2672,2024-08-10,PayPal,1309.72
4110,2540,2024-11-01,Bank Transfer,1842.64
4111,2872,2024-02-28,Credit Card,308.52
4112,2447,2024-11-14,PayPal,1402.31
4113,150,2024-10-23,Bank Transfer,1388.72
4114,3186,2024-02-28,Bank Transfer,205.35
4115,29,2024-07-19,PayPal,222.53
4116,3949,2024-02-28,PayPal,1363.12
4117,4012,2024-12-14,Credit Card,49.27
4118,2744,2024-12-12,Credit Card,1417.0
4119,3226,2024-05-16,Credit Card,904.77
4120,4043,2025-02-02,Credit Card,132.9
4121,326,2024-09-17,Credit Card,1276.95
4122,2445,2024-08-31,Credit Card,581.89
4123,168,2025-01-05,Credit Card,333.24
4124,3646,2024-03-09,Bank Transfer,698.01
4125,3480,2024-02-28,Bank Transfer,1986.21
4126,1682,2024-07-29,Bank Transfer,1517.75
4127,1639,2024-09-20,PayPal,157.31
4128,2762,2024-12-05,PayPal,1651.86
4129,695,2024-06-26,Credit Card,1208.18
4130,2059,2024-03-22,Credit Card,184.18
4131,1307,2024-07-09,Bank Transfer,1953.93
4132,4393,2024-04-22,PayPal,867.17
4133,3594,2024-06-18,PayPal,779.15
4134,3272,2024-03-31,Bank Transfer,1934.74
4135,4110,2024-03-08,Bank Transfer,418.46
4136,1984,2024-05-19,Credit Card,1532.0
4137,1235,2024-10-11,Credit Card,1145.84
4138,4284,2024-12-01,Bank Transfer,207.32
4139,4157,2024-11-21,PayPal,397.38
4140,4771,2024-03-13,Bank Transfer,1326.32
4141,14,2024-11-22,Bank Transfer,1059.76
4142,273,2024-04-17,Credit Card,1517.23
4143,3117,2024-02-09,Credit Card,1857.52
4144,3848,2025-01-28,Credit Card,1572.36
4145,1341,2024-04-15,PayPal,1400.95
4146,1872,2024-04-13,Bank Transfer,276.21
4147,3195,2024-06-01,PayPal,1085.56
4148,1895,2024-10-11,Credit Card,623.56
4149,3180,2024-03-21,PayPal,332.23
4150,237,2024-08-16,Bank Transfer,1623.04
4151,1440,2024-06-19,Credit Card,299.89
4152,2170,2024-07-13,Bank Transfer,412.77
4153,3367,2024-03-06,Bank Transfer,875.08
4154,2500,2024-07-06,Bank Transfer,1349.4
4155,4020,2024-08-26,Credit Card,1899.33
4156,2041,2024-02-25,PayPal,330.82
4157,4845,2025-01-25,Bank Transfer,1436.36
4158,4952,2024-10-01,Credit Card,1305.53
4159,2024,2024-06-19,Credit Card,293.71
4160,44,2024-07-27,PayPal,162.4
4161,3301,2024-05-17,Bank Transfer,1236.4
4162,2365,2024-10-24,PayPal,59.78
4163,3246,2024-12-27,Bank Transfer,1629.86
4164,1225,2024-03-13,PayPal,519.54
4165,3039,2024-09-01,Credit Card,1849.46
4166,3332,2024-11-19,Bank Transfer,729.87
4167,4292,2025-01-26,Credit Card,777.07
4168,3519,2024-06-18,Bank Transfer,1174.34
4169,1636,2024-05-23,PayPal,1934.09
4170,4279,2024-03-27,Bank Transfer,1508.93
4171,1280,2024-04-23,PayPal,1129.55
4172,386,2024-05-03,Credit Card,653.69
4173,3211,2024-10-27,Credit Card,185.07
4174,3625,2024-04-25,PayPal,961.14
4175,390,2024-07-26,PayPal,1470.63
4176,478,2024-07-10,PayPal,311.33
4177,890,2024-06-27,PayPal,310.0
4178,3412,2024-11-18,PayPal,762.91
4179,3461,2024-12-17,Credit Card,1744.3
4180,449,2024-02-13,PayPal,819.68
4181,2018,2024-04-03,Credit Card,1759.76
4182,222,2024-08-28,PayPal,337.2
4183,3794,2024-06-20,PayPal,1788.47
4184,84,2025-02-08,PayPal,1555.25
4185,1786,2024-09-27,Credit Card,1683.96
4186,3938,2024-12-15,Bank Transfer,435.35
4187,2326,2025-01-31,PayPal,764.97
4188,4942,2024-03-06,Credit Card,996.07
4189,3945,2024-06-15,Credit Card,624.15
4190,1444,2025-01-25,PayPal,354.37
4191,4178,2024-07-25,PayPal,1569.53
4192,591,2024-11-05,Credit Card,1696.18
4193,4027,2024-11-29,Bank Transfer,836.2
4194,869,2025-01-15,Credit Card,1513.05
4195,4135,2024-06-12,Credit Card,864.79
4196,866,2024-09-10,Credit Card,573.58
4197,4778,2024-03-25,Bank Transfer,1735.93
4198,4536,2024-07-28,PayPal,907.62
4199,4647,2024-10-17,Bank Transfer,1690.83
4200,4138,2024-10-03,Credit Card,1174.0
4201,305,2024-03-18,PayPal,1419.51
4202,998,2024-10-25,Credit Card,1696.84
4203,2843,2024-07-02,PayPal,1928.22
4204,88,2024-11-17,PayPal,1827.65
4205,4580,2024-08-10,PayPal,954.96
4206,1538,2024-09-09,Credit Card,660.77
4207,4270,2024-04-15,PayPal,1016.56
4208,2181,2024-09-15,Bank Transfer,162.01
4209,3101,2024-03-03,Credit Card,566.29
4210,609,2024-11-08,PayPal,707.88
4211,3209,2024-06-15,Bank Transfer,404.58
4212,4387,2024-04-18,Bank Transfer,850.33
4213,2597,2024-11-21,Credit Card,1861.23
4214,210,2024-12-16,PayPal,540.41
4215,2907,2024-06-06,Credit Card,1014.6
4216,3961,2024-09-26,Bank Transfer,853.75
4217,2453,2024-04-18,PayPal,1537.19
4218,64,2024-04-15,Credit Card,852.25
4219,4762,2024-03-13,PayPal,1997.78
4220,136,2024-12-21,Bank Transfer,318.89
4221,1962,2024-09-23,Credit Card,772.98
4222,4028,2025-01-09,Credit Card,812.05
4223,2000,2024-03-25,Bank Transfer,1128.42
4224,1708,2024-10-15,PayPal,1089.31
4225,2712,2024-11-01,PayPal,1385.31
4226,1653,2024-03-19,PayPal,603.36
4227,1851,2024-10-18,PayPal,1306.54
4228,556,2024-05-28,Credit Card,1185.01
4229,157,2024-04-11,PayPal,731.6
4230,4636,2024-09-17,PayPal,453.73
4231,4517,2024-09-22,PayPal,1681.08
4232,2981,2025-01-27,Credit Card,594.44
4233,394,2024-10-01,PayPal,1702.49
4234,469,2024-05-23,PayPal,1658.76
4235,719,2024-08-22,Bank Transfer,1593.12
4236,180,2024-03-23,Bank Transfer,810.33
4237,3124,2024-05-31,PayPal,45.11
4238,4557,2024-03-22,Bank Transfer,107.66
4239,2587,2024-05-29,Bank Transfer,329.64
4240,2139,2024-02-11,Credit Card,1166.79
4241,4128,2024-11-26,Credit Card,687.03
4242,4314,2024-03-12,Bank Transfer,1032.53
4243,1336,2024-05-03,Credit Card,1894.86
4244,4007,2024-12-21,Credit Card,353.75
4245,880,2024-08-26,PayPal,1094.94
4246,3199,2024-06-28,PayPal,1942.35
4247,355,2024-11-04,Credit Card,1639.7
4248,4992,2024-11-08,Bank Transfer,1881.94
4249,1491,2024-07-12,Bank Transfer,1759.71
4250,768,2025-01-24,PayPal,1236.82
4251,4965,2024-09-20,PayPal,1825.7
4252,3560,2024-09-21,Bank Transfer,1187.16
4253,775,2024-04-22,Bank Transfer,974.81
4254,905,2024-09-21,PayPal,1982.5
4255,4526,2024-03-26,Bank Transfer,392.32
4256,3146,2024-05-29,Credit Card,1485.94
4257,565,2025-01-05,PayPal,497.78
4258,1806,2024-04-14,Credit Card,1898.1
4259,3184,2024-07-18,Bank Transfer,1699.89
4260,2504,2024-06-12,PayPal,1188.81
4261,2317,2024-04-08,PayPal,1407.84
4262,1874,2024-02-11,Credit Card,480.9
4263,1161,2025-01-25,PayPal,1886.39
4264,3815,2024-03-26,Bank Transfer,1499.4
4265,2198,2024-12-26,PayPal,1606.6
4266,3558,2024-04-12,Bank Transfer,1936.41
4267,529,2024-12-23,Credit Card,1539.54
4268,2869,2024-11-10,PayPal,1133.29
4269,632,2024-02-20,PayPal,1841.65
4270,4885,2024-03-21,PayPal,628.6
4271,472,2024-08-01,PayPal,888.7
4272,4042,2024-06-05,PayPal,846.68
4273,624,2025-01-19,PayPal,1866.55
4274,1291,2024-02-25,Bank Transfer,1901.36
4275,3121,2024-04-08,Credit Card,1734.49
4276,2329,2024-02-29,Bank Transfer,1264.14
4277,1864,2024-10-06,Credit Card,915.9
4278,4434,2025-01-24,Bank Transfer,76.4
4279,3739,2024-08-23,Bank Transfer,1006.08
4280,1097,2024-10-17,PayPal,420.58
4281,917,2024-06-05,Bank Transfer,1797.39
4282,3501,2024-11-07,Bank Transfer,1584.22
4283,4790,2024-06-07,PayPal,802.63
4284,3056,2024-07-27,Credit Card,229.28
4285,2394,2024-10-06,PayPal,1311.75
4286,2575,2024-08-22,Bank Transfer,1172.42
4287,4474,2024-08-26,Bank Transfer,547.48
4288,4531,2024-08-29,PayPal,1132.84
4289,2485,2024-07-09,Credit Card,1383.43
4290,185,2024-07-14,Bank Transfer,795.69
4291,4281,2024-06-29,PayPal,230.57
4292,2488,2024-10-08,PayPal,943.19
4293,4715,2024-06-03,PayPal,1997.12
4294,3724,2024-09-07,Credit Card,1114.78
4295,538,2024-03-08,PayPal,1273.85
4296,3703,2024-11-03,Bank Transfer,1879.8
4297,3841,2024-09-06,Bank Transfer,279.45
4298,659,2024-04-06,PayPal,1860.96
4299,688,2024-08-06,Credit Card,1304.85
4300,1025,2024-04-21,Bank Transfer,468.81
4301,1321,2025-02-07,PayPal,1747.91
4302,3299,2024-12-15,Credit Card,1197.77
4303,740,2024-09-28,PayPal,1428.21
4304,2328,2024-03-28,Bank Transfer,1008.72
4305,4734,2024-05-15,PayPal,798.67
4306,3800,2024-10-23,Bank Transfer,1394.81
4307,3003,2024-07-07,Bank Transfer,1816.77
4308,2421,2024-08-04,PayPal,236.55
4309,657,2025-01-18,Bank Transfer,1870.61
4310,2920,2024-10-25,Credit Card,547.09
4311,4760,2024-06-14,PayPal,233.28
4312,4705,2024-10-01,Bank Transfer,1242.91
4313,2820,2024-03-19,Credit Card,192.34
4314,3977,2025-01-28,PayPal,849.96
4315,1788,2024-07-19,PayPal,1645.66
4316,479,2024-06-09,PayPal,118.73
4317,966,2024-05-25,Credit Card,1184.89
4318,3137,2024-11-04,Credit Card,877.94
4319,3403,2024-10-14,Bank Transfer,1923.57
4320,3936,2024-09-19,Credit Card,1548.26
4321,3727,2024-03-28,Bank Transfer,1399.5
4322,1958,2025-01-26,Credit Card,366.7
4323,1457,2024-06-09,PayPal,1846.43
4324,4032,2024-04-23,Credit Card,148.96
4325,3384,2024-12-14,Bank Transfer,365.16
4326,1585,2024-04-07,PayPal,1171.53
4327,585,2024-11-14,Credit Card,1777.4
4328,367,2024-03-24,PayPal,956.0
4329,3677,2024-09-13,Credit Card,855.76
4330,988,2024-10-20,PayPal,1930.85
4331,4792,2024-02-18,Credit Card,1283.99
4332,3840,2025-01-20,Credit Card,164.35
4333,4449,2024-03-16,Credit Card,1905.03
4334,4809,2024-03-18,Bank Transfer,1542.54
4335,2923,2024-04-23,PayPal,175.6
4336,3129,2024-03-03,PayPal,785.51
4337,3994,2024-08-27,Bank Transfer,232.87
4338,346,2024-06-10,Credit Card,874.42
4339,3223,2025-01-16,PayPal,1828.73
4340,4495,2024-04-02,PayPal,1811.25
4341,411,2024-05-03,Credit Card,535.49
4342,3068,2024-03-19,PayPal,1395.96
4343,4172,2024-06-27,PayPal,1077.25
4344,2750,2024-07-14,Bank Transfer,381.04
4345,1242,2024-12-26,Credit Card,1734.12
4346,429,2025-01-14,Credit Card,1543.14
4347,2839,2024-09-03,Bank Transfer,1364.28
4348,3919,2024-12-03,Bank Transfer,914.53
4349,945,2024-04-15,PayPal,558.84
4350,461,2025-01-18,Credit Card,1025.05
4351,21,2024-05-10,Credit Card,1841.29
4352,1180,2024-05-31,Credit Card,1440.46
4353,4502,2024-04-20,PayPal,1699.0
4354,1418,2024-09-06,Credit Card,1850.32
4355,225,2024-05-16,PayPal,1672.51
4356,3515,2025-02-05,PayPal,1059.36
4357,3872,2024-11-12,Bank Transfer,1586.6
4358,4572,2024-02-13,Credit Card,1602.86
4359,3177,2024-11-17,Credit Card,266.27
4360,3554,2024-03-28,PayPal,235.21
4361,1927,2024-04-06,Credit Card,545.15
4362,2810,2025-01-16,Bank Transfer,467.4
4363,3255,2024-11-17,PayPal,1215.66
4364,4419,2025-01-14,Credit Card,1500.54
4365,787,2024-11-20,PayPal,1346.86
4366,2933,2025-01-31,Bank Transfer,1636.43
4367,834,2024-05-16,Credit Card,855.41
4368,3340,2024-07-11,Bank Transfer,344.11
4369,1255,2024-04-16,Credit Card,1095.48
4370,516,2024-07-10,Bank Transfer,74.6
4371,824,2024-08-12,Credit Card,1718.41
4372,2978,2024-12-28,Credit Card,1749.55
4373,3121,2024-03-11,Credit Card,1212.52
4374,2132,2024-10-10,PayPal,1110.27
4375,2414,2024-05-13,Bank Transfer,1103.22
4376,2180,2024-12-08,PayPal,32.48
4377,4576,2024-04-10,Credit Card,534.94
4378,3637,2024-02-12,PayPal,50.69
4379,3838,2024-04-03,Bank Transfer,1387.16
4380,2479,2024-06-09,Credit Card,635.29
4381,2336,2024-05-14,Credit Card,1347.85
4382,3827,2025-02-07,PayPal,765.71
4383,3159,2024-12-29,Credit Card,1665.64
4384,4919,2024-11-29,PayPal,387.94
4385,1823,2025-01-16,Credit Card,1975.96
4386,1932,2024-05-17,Bank Transfer,1873.25
4387,3060,2024-04-10,Credit Card,246.78
4388,4811,2024-05-12,PayPal,1623.73
4389,673,2024-09-04,Credit Card,1532.79
4390,1103,2024-07-22,Credit Card,796.3
4391,4115,2024-07-29,Bank Transfer,29.09
4392,4557,2024-12-15,PayPal,317.08
4393,3900,2024-02-24,Bank Transfer,87.11
4394,2720,2024-12-20,Bank Transfer,169.88
4395,938,2024-08-01,Bank Transfer,464.27
4396,4294,2024-08-11,Bank Transfer,443.65
4397,507,2024-07-07,Bank Transfer,56.69
4398,2799,2024-02-20,Bank Transfer,1030.96
4399,3234,2024-06-08,Bank Transfer,1791.15
4400,1529,2024-12-05,Bank Transfer,1722.59
4401,4922,2024-04-01,Credit Card,39.43
4402,1058,2024-10-06,Credit Card,193.31
4403,4599,2025-01-30,PayPal,1179.71
4404,2866,2024-11-19,Credit Card,966.7
4405,910,2024-04-25,Credit Card,1534.66
4406,3593,2024-10-19,PayPal,715.13
4407,3368,2024-10-12,PayPal,1846.9
4408,1522,2025-02-05,PayPal,232.8
4409,4184,2024-10-22,PayPal,1849.25
4410,194,2024-10-22,Bank Transfer,511.79
4411,4230,2024-09-25,PayPal,267.22
4412,786,2024-11-26,Bank Transfer,1142.61
4413,4760,2024-09-03,Bank Transfer,1264.24
4414,1530,2024-08-18,Credit Card,378.99
4415,4795,2024-10-14,Credit Card,1387.34
4416,2223,2024-11-09,PayPal,1587.28
4417,2160,2025-01-27,Credit Card,1439.75
4418,3277,2025-01-23,PayPal,1854.14
4419,703,2024-07-23,PayPal,1155.82
4420,1449,2024-11-10,Bank Transfer,273.36
4421,432,2024-07-11,Bank Transfer,991.57
4422,3154,2025-01-27,Bank Transfer,1357.02
4423,4427,2024-08-09,PayPal,150.41
4424,1542,2024-06-05,Bank Transfer,1877.23
4425,1377,2024-02-29,PayPal,1611.23
4426,2765,2024-09-05,Bank Transfer,1184.24
4427,2414,2024-11-07,Credit Card,369.52
4428,610,2025-01-14,Credit Card,1422.54
4429,1397,2025-01-21,PayPal,713.1
4430,497,2025-01-09,PayPal,172.6
4431,1433,2024-08-20,Credit Card,1063.8
4432,314,2024-08-16,Bank Transfer,839.54
4433,3702,2025-01-09,Bank Transfer,24.16
4434,4051,2024-04-01,Credit Card,415.46
4435,1835,2024-03-09,Bank Transfer,1442.59
4436,3624,2024-02-24,Credit Card,316.12
4437,2173,2024-08-01,Credit Card,1814.3
4438,2933,2024-10-18,PayPal,137.17
4439,1830,2024-06-19,PayPal,740.36
4440,3065,2024-04-18,Bank Transfer,389.86
4441,3918,2024-12-13,Credit Card,995.14
4442,1531,2024-06-01,PayPal,1687.3
4443,4713,2025-01-01,Credit Card,1210.68
4444,2145,2024-11-02,Bank Transfer,872.32
4445,4720,2024-02-29,Bank Transfer,1238.34
4446,590,2024-02-16,Credit Card,1462.43
4447,1175,2024-05-12,Credit Card,1305.87
4448,1868,2024-12-28,PayPal,121.37
4449,3532,2024-05-03,Bank Transfer,161.23
4450,4008,2024-11-06,Credit Card,784.75
4451,3892,2024-02-22,Credit Card,1638.29
4452,439,2025-01-16,Credit Card,307.0
4453,2396,2024-12-12,Credit Card,94.96
4454,1357,2024-07-01,PayPal,340.81
4455,136,2025-01-05,Bank Transfer,428.83
4456,4503,2024-03-08,Credit Card,1672.1
4457,154,2024-02-16,Bank Transfer,191.58
4458,1855,2024-11-02,Bank Transfer,261.77
4459,4729,2024-10-27,Credit Card,1081.11
4460,2091,2024-12-21,Credit Card,1568.46
4461,2031,2024-12-17,Credit Card,1361.09
4462,4229,2024-11-27,Bank Transfer,351.66
