order_id,customer_id,order_date,total_amount,status
3785,711,2024-06-18,640.26,Delivered
3786,480,2024-09-28,721.3,Cancelled
3787,431,2024-11-19,1923.66,Cancelled
3788,29,2024-02-11,1826.87,Pending
3789,981,2024-12-31,1538.2,Pending
3790,774,2024-09-20,298.36,Delivered
3791,806,2024-08-18,500.44,Delivered
3792,131,2024-04-21,1249.36,Delivered
3793,55,2024-04-04,1515.56,Cancelled
3794,129,2024-08-30,817.83,Pending
3795,474,2025-01-04,1618.81,Cancelled
3796,860,2025-01-19,127.61,Pending
3797,277,2024-06-14,1663.19,Pending
3798,342,2025-01-28,1196.79,Delivered
3799,580,2024-09-06,973.31,Delivered
3800,886,2024-12-30,140.51,Pending
3801,719,2024-11-03,426.03,Shipped
3802,576,2024-04-03,1486.04,Cancelled
3803,140,2024-11-01,462.62,Shipped
3804,309,2024-07-03,1263.91,Pending
3805,825,2024-09-09,980.21,Shipped
3806,118,2024-06-19,152.94,Shipped
3807,619,2024-11-23,1762.2,Pending
3808,254,2024-05-25,424.5,Cancelled
3809,26,2024-06-26,1668.8,Cancelled
3810,401,2024-06-10,130.19,Pending
3811,308,2025-01-11,821.02,Shipped
3812,840,2024-03-23,485.16,Delivered
3813,842,2024-05-01,1233.26,Cancelled
3814,880,2024-10-06,1323.16,Pending
3815,443,2024-12-03,309.57,Pending
3816,190,2024-03-24,300.54,Shipped
3817,175,2025-01-21,1032.8,Shipped
3818,488,2024-09-19,971.32,Delivered
3819,684,2024-07-21,218.04,Cancelled
3820,377,2024-12-08,1342.05,Cancelled
3821,396,2024-02-18,1401.35,Pending
3822,476,2024-05-02,845.46,Cancelled
3823,152,2025-01-31,75.38,Cancelled
3824,124,2024-06-08,1137.13,Pending
3825,595,2024-08-28,619.47,Cancelled
3826,44,2025-01-08,1818.05,Delivered
3827,986,2024-04-13,295.82,Cancelled
3828,284,2024-12-07,38.06,Shipped
3829,367,2024-11-26,1011.26,Shipped
3830,358,2024-05-10,1807.05,Cancelled
3831,526,2024-07-24,144.28,Shipped
3832,361,2024-08-19,1318.75,Delivered
3833,471,2024-09-06,1436.06,Shipped
3834,286,2024-09-13,1574.22,Delivered
3835,946,2025-01-26,799.98,Cancelled
3836,386,2024-04-29,1925.86,Shipped
3837,590,2024-09-08,1422.83,Delivered
3838,133,2024-11-10,1401.58,Delivered
3839,599,2024-08-16,1242.6,Cancelled
3840,70,2024-04-24,108.96,Shipped
3841,238,2024-07-11,211.15,Pending
3842,512,2025-01-14,1869.78,Cancelled
3843,332,2024-09-14,1524.62,Shipped
3844,108,2024-12-31,1801.59,Shipped
3845,746,2024-10-12,1787.1,Cancelled
3846,945,2024-04-23,147.45,Delivered
3847,118,2024-04-05,94.09,Pending
3848,453,2024-05-12,1531.44,Pending
3849,946,2024-09-02,364.65,Pending
3850,716,2024-02-15,910.03,Shipped
3851,653,2024-02-21,1156.08,Shipped
3852,201,2024-05-19,519.94,Cancelled
3853,696,2024-11-04,586.46,Shipped
3854,760,2024-05-10,340.94,Shipped
3855,89,2024-07-17,1172.57,Pending
3856,209,2024-05-18,85.81,Shipped
3857,915,2024-07-28,30.37,Cancelled
3858,582,2024-06-29,1102.23,Pending
3859,349,2024-08-28,386.9,Cancelled
3860,195,2024-06-08,1668.16,Cancelled
3861,513,2024-07-18,717.17,Shipped
3862,821,2024-07-21,152.97,Cancelled
3863,641,2025-01-22,764.71,Pending
3864,583,2024-12-15,174.72,Delivered
3865,104,2024-05-25,253.5,Shipped
3866,53,2024-08-27,1210.95,Delivered
3867,24,2024-07-25,463.56,Delivered
3868,945,2024-11-21,1659.73,Cancelled
3869,721,2024-08-13,728.65,Shipped
3870,992,2024-11-11,590.38,Shipped
3871,874,2024-05-22,1045.16,Delivered
3872,409,2024-03-18,1244.92,Pending
3873,597,2024-07-10,952.54,Delivered
3874,669,2024-05-08,79.36,Delivered
3875,432,2024-08-17,536.54,Delivered
3876,910,2024-12-02,1534.18,Shipped
3877,210,2024-03-14,1103.23,Delivered
3878,947,2024-03-30,1519.54,Pending
3879,242,2024-02-23,997.24,Pending
3880,355,2024-07-13,1962.49,Cancelled
3881,613,2024-05-07,1483.79,Pending
3882,909,2024-03-21,1111.82,Shipped
3883,278,2024-08-04,1452.19,Pending
3884,37,2024-06-17,1003.26,Shipped
3885,666,2024-06-22,713.51,Cancelled
3886,311,2025-01-19,1567.45,Shipped
3887,22,2024-04-14,1863.87,Pending
3888,793,2024-09-19,1568.01,Shipped
3889,548,2024-07-29,1224.12,Cancelled
3890,699,2024-08-13,1373.52,Pending
3891,566,2024-07-13,974.7,Cancelled
3892,785,2024-02-23,766.91,Shipped
3893,441,2024-03-27,1408.65,Shipped
3894,119,2024-05-20,887.15,Delivered
3895,361,2024-06-27,403.42,Cancelled
3896,941,2024-08-26,134.69,Shipped
3897,95,2024-06-05,1185.46,Shipped
3898,423,2024-02-10,1500.0,Pending
3899,822,2024-08-26,49.5,Shipped
3900,833,2024-03-20,132.63,Pending
3901,130,2024-03-23,888.34,Delivered
3902,45,2024-11-25,641.97,Shipped
3903,300,2024-12-06,276.84,Cancelled
3904,491,2024-05-23,1322.01,Pending
3905,79,2024-05-17,515.39,Shipped
3906,507,2024-12-15,1416.41,Delivered
3907,920,2024-03-10,1831.9,Shipped
3908,455,2024-07-01,1432.01,Delivered
3909,799,2024-07-28,1111.78,Shipped
3910,540,2024-04-18,1788.1,Delivered
3911,715,2024-09-07,1092.01,Pending
3912,56,2024-03-23,706.34,Cancelled
3913,723,2024-11-09,1902.12,Cancelled
3914,287,2024-06-09,175.32,Shipped
3915,862,2024-11-11,1952.36,Shipped
3916,313,2024-05-02,1488.98,Shipped
3917,126,2024-11-08,757.33,Shipped
3918,37,2024-07-05,1956.26,Cancelled
3919,666,2025-01-20,1533.1,Pending
3920,22,2024-03-06,1007.84,Pending
3921,277,2024-03-08,570.38,Cancelled
3922,308,2024-07-18,1657.81,Pending
3923,62,2024-09-05,572.6,Cancelled
3924,508,2024-07-06,57.32,Cancelled
3925,394,2024-03-25,899.16,Shipped
3926,211,2024-03-19,771.07,Cancelled
3927,546,2024-06-07,123.47,Delivered
3928,33,2024-07-08,1092.27,Delivered
3929,960,2025-01-30,71.46,Delivered
3930,945,2024-02-21,1659.75,Delivered
3931,830,2025-01-07,1511.57,Shipped
3932,776,2024-04-25,74.14,Cancelled
3933,887,2025-01-14,866.55,Pending
3934,827,2024-07-03,236.24,Cancelled
3935,976,2024-03-09,1448.17,Delivered
3936,880,2024-03-14,1981.96,Cancelled
3937,435,2024-08-27,1153.75,Delivered
3938,167,2024-10-01,1921.4,Cancelled
3939,764,2024-04-13,1985.37,Shipped
3940,136,2024-07-13,1817.27,Delivered
3941,819,2024-11-25,1371.55,Delivered
3942,88,2024-11-25,1997.64,Delivered
3943,346,2024-02-17,1150.74,Pending
3944,631,2024-12-08,563.05,Delivered
3945,676,2024-06-17,516.02,Pending
3946,128,2024-06-20,627.65,Delivered
3947,857,2024-06-19,543.74,Shipped
3948,455,2024-11-10,936.19,Cancelled
3949,10,2024-10-10,943.55,Delivered
3950,492,2024-05-23,1282.73,Shipped
3951,419,2024-07-05,136.0,Pending
3952,284,2024-06-24,1796.15,Delivered
3953,977,2025-01-27,146.81,Shipped
3954,265,2024-05-19,1536.63,Delivered
3955,266,2024-04-17,1740.73,Shipped
3956,233,2024-11-22,1268.07,Shipped
3957,893,2024-07-12,1243.54,Pending
3958,239,2024-08-21,246.6,Pending
3959,189,2024-05-14,1375.19,Cancelled
3960,594,2024-07-05,648.32,Shipped
3961,63,2024-08-23,1904.37,Delivered
3962,999,2024-11-27,529.74,Delivered
3963,554,2024-05-18,1442.27,Shipped
3964,359,2025-02-02,236.14,Cancelled
3965,116,2025-01-03,1031.85,Shipped
3966,209,2024-12-07,665.06,Delivered
3967,850,2025-01-02,1648.93,Cancelled
3968,74,2024-05-08,1290.94,Delivered
3969,147,2024-08-21,68.9,Delivered
3970,344,2024-08-02,1950.7,Delivered
3971,482,2024-03-14,1886.11,Delivered
3972,637,2024-05-22,81.69,Delivered
3973,46,2024-12-18,595.93,Shipped
3974,934,2024-02-19,1190.63,Pending
3975,624,2024-04-26,438.73,Delivered
3976,524,2024-05-31,1437.22,Delivered
3977,963,2025-01-14,445.44,Pending
3978,673,2024-12-15,1457.99,Cancelled
3979,781,2024-10-28,1995.69,Pending
3980,979,2024-05-24,173.08,Shipped
3981,579,2024-10-11,1016.92,Cancelled
3982,552,2024-11-01,1471.43,Pending
3983,622,2024-06-10,955.21,Cancelled
3984,325,2024-05-28,552.98,Delivered
3985,933,2024-06-19,503.18,Shipped
3986,819,2025-01-03,1539.93,Delivered
3987,237,2024-09-16,922.53,Pending
3988,710,2024-06-25,497.27,Cancelled
3989,371,2024-10-27,177.79,Pending
3990,937,2024-07-17,737.35,Cancelled
3991,620,2024-12-11,476.09,Cancelled
3992,236,2024-07-22,1147.3,Shipped
3993,948,2024-02-20,1084.48,Cancelled
3994,691,2024-02-12,1177.82,Shipped
3995,621,2024-05-08,535.35,Delivered
3996,350,2024-02-11,641.41,Pending
3997,419,2025-01-04,853.62,Shipped
3998,590,2024-03-13,998.52,Shipped
3999,922,2024-03-16,376.23,Cancelled
4000,16,2024-09-29,350.21,Cancelled
4001,270,2024-07-18,1535.71,Cancelled
4002,761,2024-10-15,219.97,Pending
4003,854,2024-04-02,874.21,Shipped
4004,75,2024-04-08,282.11,Cancelled
4005,926,2024-08-19,856.27,Shipped
4006,412,2024-12-06,1399.92,Shipped
4007,730,2024-04-07,600.92,Delivered
4008,919,2024-05-04,1652.94,Delivered
4009,606,2024-08-29,1225.34,Pending
4010,740,2024-07-04,109.57,Delivered
4011,973,2024-12-15,908.81,Cancelled
4012,646,2024-09-23,910.51,Cancelled
4013,297,2024-08-10,1520.17,Shipped
4014,752,2025-01-26,383.23,Pending
4015,156,2024-05-22,1793.29,Delivered
4016,691,2024-11-01,1305.82,Cancelled
4017,329,2024-03-28,888.4,Delivered
4018,968,2024-11-03,1550.55,Shipped
4019,305,2024-03-18,996.72,Pending
4020,578,2024-10-19,1045.0,Cancelled
4021,293,2025-01-06,659.14,Delivered
4022,776,2024-11-17,373.26,Shipped
4023,43,2024-12-02,1631.69,Shipped
4024,441,2024-07-30,1047.89,Delivered
4025,102,2024-11-23,707.74,Shipped
4026,122,2025-01-12,589.93,Cancelled
4027,450,2024-12-16,462.79,Shipped
4028,296,2024-04-29,1879.63,Delivered
4029,621,2024-07-09,1511.87,Shipped
4030,683,2024-12-14,571.68,Pending
4031,212,2024-09-01,1113.28,Shipped
4032,29,2024-05-09,1204.82,Pending
4033,983,2024-09-03,1783.48,Shipped
4034,7,2024-06-30,986.96,Pending
4035,379,2024-10-21,422.22,Cancelled
4036,750,2024-12-10,900.75,Shipped
4037,851,2025-01-13,918.62,Pending
4038,734,2024-03-01,1418.52,Pending
4039,456,2025-02-08,1779.98,Cancelled
4040,270,2024-09-21,191.99,Shipped
4041,286,2024-06-14,1468.63,Pending
4042,992,2024-12-30,720.37,Pending
4043,763,2024-10-29,1590.77,Pending
4044,335,2024-10-11,330.32,Delivered
4045,283,2024-08-02,917.86,Pending
4046,724,2024-02-17,1382.12,Pending
4047,444,2024-12-11,218.87,Delivered
4048,195,2024-09-23,1686.03,Pending
4049,972,2024-04-24,1276.3,Pending
4050,252,2024-05-19,291.01,Cancelled
4051,894,2024-02-20,1887.46,Shipped
4052,272,2024-12-08,950.83,Cancelled
4053,834,2024-11-13,390.47,Cancelled
4054,290,2024-09-30,280.95,Pending
4055,974,2024-09-18,1042.29,Shipped
4056,4,2024-03-13,879.95,Cancelled
4057,572,2024-07-15,1230.21,Shipped
4058,40,2024-10-31,847.96,Delivered
4059,629,2025-01-30,772.97,Shipped
4060,654,2025-01-26,710.43,Shipped
4061,899,2024-06-28,614.2,Shipped
4062,897,2024-02-21,598.39,Cancelled
4063,502,2024-09-07,1597.56,Cancelled
4064,613,2024-03-24,727.11,Cancelled
4065,303,2024-03-07,211.14,Pending
4066,987,2024-04-22,1764.17,Delivered
4067,430,2024-07-17,1939.34,Delivered
4068,254,2024-12-17,1331.59,Pending
4069,181,2024-11-04,940.18,Delivered
4070,677,2024-12-12,244.8,Cancelled
4071,722,2024-05-19,273.55,Cancelled
4072,861,2025-01-06,1613.35,Cancelled
4073,616,2025-01-20,835.77,Shipped
4074,30,2024-11-27,596.04,Shipped
4075,912,2024-12-05,1704.96,Cancelled
4076,63,2024-02-16,1133.27,Delivered
4077,268,2024-05-12,1356.48,Cancelled
4078,401,2024-05-25,1621.88,Cancelled
4079,409,2024-12-21,536.18,Pending
4080,275,2024-08-31,981.3,Shipped
4081,348,2024-10-10,1279.81,Pending
4082,316,2024-05-16,906.32,Shipped
4083,587,2024-09-14,1753.73,Shipped
4084,799,2024-05-24,1258.07,Delivered
4085,133,2024-04-22,1217.82,Pending
4086,974,2025-01-12,1450.01,Cancelled
4087,93,2024-11-24,1565.26,Delivered
4088,935,2024-08-11,718.35,Pending
4089,671,2024-12-20,117.45,Shipped
4090,371,2024-08-06,1080.24,Shipped
4091,859,2024-02-22,1080.68,Shipped
4092,298,2024-02-15,1606.55,Delivered
4093,340,2024-11-03,838.52,Shipped
4094,963,2024-07-21,47.01,Pending
4095,774,2024-04-16,1881.9,Pending
4096,514,2024-12-19,807.92,Cancelled
4097,44,2024-08-16,330.75,Delivered
4098,25,2025-02-03,475.41,Shipped
4099,35,2024-09-17,559.47,Pending
4100,833,2024-06-16,1572.43,Cancelled
4101,135,2024-11-11,1640.23,Delivered
4102,883,2024-10-22,188.13,Pending
4103,517,2024-09-19,1449.78,Cancelled
4104,21,2024-06-18,49.19,Shipped
4105,98,2025-01-14,1477.03,Cancelled
4106,199,2024-11-10,1666.31,Delivered
4107,804,2024-03-28,660.98,Pending
4108,310,2024-06-06,562.62,Shipped
4109,103,2024-12-20,543.25,Cancelled
4110,386,2024-04-19,596.65,Pending
4111,228,2024-09-26,1934.43,Delivered
4112,495,2024-06-26,583.16,Shipped
4113,392,2024-05-18,54.08,Cancelled
4114,746,2024-05-29,799.42,Delivered
4115,782,2024-10-04,1102.23,Pending
4116,464,2024-11-25,463.64,Pending
4117,407,2024-07-08,1546.99,Cancelled
4118,379,2024-07-24,964.08,Pending
4119,659,2024-09-19,635.01,Shipped
4120,830,2024-06-15,1267.23,Pending
4121,98,2024-06-02,1130.55,Shipped
4122,886,2024-04-02,1885.34,Shipped
4123,86,2024-12-29,299.83,Cancelled
4124,536,2024-03-12,1451.6,Shipped
4125,61,2024-11-23,1539.47,Delivered
4126,422,2024-11-26,636.68,Delivered
4127,855,2024-11-05,318.21,Delivered
4128,706,2024-08-11,1139.32,Cancelled
4129,893,2025-01-01,31.03,Shipped
4130,774,2024-11-05,1133.57,Cancelled
4131,559,2024-11-06,1009.63,Shipped
4132,330,2024-06-25,933.52,Cancelled
4133,527,2025-01-02,1118.52,Pending
4134,944,2024-07-26,227.99,Pending
4135,385,2024-03-30,272.02,Pending
4136,166,2024-08-11,1049.48,Pending
4137,171,2024-06-21,410.79,Pending
4138,40,2024-04-14,1773.3,Cancelled
4139,175,2024-08-21,1259.81,Cancelled
4140,144,2024-02-12,1503.01,Cancelled
4141,409,2024-02-13,38.33,Pending
4142,446,2024-03-23,1991.57,Delivered
4143,536,2024-07-19,658.32,Delivered
4144,578,2025-02-04,1307.44,Shipped
4145,298,2024-11-23,1056.04,Shipped
4146,823,2025-01-19,1235.72,Delivered
4147,532,2025-01-18,1216.95,Cancelled
4148,474,2025-02-04,437.02,Delivered
4149,950,2024-11-14,1498.59,Shipped
4150,169,2025-01-09,1058.27,Cancelled
4151,11,2024-03-05,649.02,Shipped
4152,154,2024-10-17,951.58,Pending
4153,320,2024-07-31,1408.9,Shipped
4154,711,2024-04-28,205.82,Cancelled
4155,339,2024-05-24,207.53,Cancelled
4156,609,2024-06-06,329.78,Delivered
4157,652,2024-08-06,1127.13,Shipped
4158,354,2024-09-21,1265.07,Shipped
4159,282,2024-10-23,582.69,Cancelled
4160,599,2024-12-09,1464.06,Delivered
4161,640,2024-05-29,1538.64,Delivered
4162,575,2024-11-05,1091.21,Shipped
4163,80,2024-11-26,1193.43,Pending
4164,749,2024-06-11,448.55,Shipped
4165,270,2024-09-23,1136.05,Shipped
4166,817,2024-04-20,1054.19,Cancelled
4167,339,2024-05-09,1159.8,Delivered
4168,990,2024-06-09,1618.45,Cancelled
4169,215,2024-10-27,352.84,Shipped
4170,222,2024-03-25,200.85,Shipped
4171,147,2024-12-21,346.34,Pending
4172,332,2024-07-16,174.02,Pending
4173,141,2024-11-11,1033.18,Cancelled
4174,436,2024-05-01,1336.39,Delivered
4175,310,2024-09-09,1010.74,Pending
4176,247,2024-05-07,1129.09,Cancelled
4177,793,2024-12-24,783.35,Cancelled
4178,364,2024-04-12,637.29,Delivered
4179,544,2024-07-22,174.84,Shipped
4180,979,2024-05-27,348.91,Delivered
4181,729,2025-01-27,302.91,Cancelled
4182,574,2024-11-19,894.46,Delivered
4183,702,2024-08-26,258.07,Cancelled
4184,668,2024-10-01,709.4,Pending
4185,887,2024-08-15,744.06,Cancelled
4186,790,2024-11-14,1346.68,Cancelled
4187,219,2024-03-15,1241.61,Shipped
4188,392,2024-11-01,760.93,Pending
4189,201,2024-10-31,895.32,Shipped
4190,6,2025-01-04,1180.65,Delivered
4191,97,2024-02-26,1823.86,Delivered
4192,515,2024-02-29,1844.7,Delivered
4193,35,2024-03-15,1301.49,Cancelled
4194,408,2024-07-30,106.96,Delivered
4195,281,2024-02-13,1258.04,Pending
4196,884,2024-08-07,1441.7,Cancelled
4197,623,2024-09-12,1271.84,Cancelled
4198,178,2024-03-20,957.43,Pending
4199,40,2024-03-28,751.68,Shipped
4200,723,2024-10-31,1477.67,Shipped
4201,85,2024-11-11,850.75,Pending
4202,58,2024-10-07,897.89,Pending
4203,322,2024-05-29,213.0,Delivered
4204,874,2024-10-13,404.48,Pending
4205,341,2024-10-20,1677.8,Delivered
4206,920,2024-06-19,1424.43,Delivered
4207,529,2024-08-01,48.06,Cancelled
4208,427,2024-07-15,1678.68,Pending
4209,67,2024-03-09,402.02,Shipped
4210,747,2024-11-21,547.94,Shipped
4211,455,2024-11-21,108.13,Shipped
4212,706,2024-05-11,1020.82,Shipped
4213,651,2024-02-24,1498.72,Pending
4214,319,2025-01-06,562.05,Delivered
4215,121,2024-05-24,696.08,Pending
4216,580,2025-01-13,1861.94,Pending
4217,120,2024-12-07,1837.66,Shipped
4218,748,2025-02-08,191.11,Delivered
4219,606,2024-09-15,1260.72,Pending
4220,786,2024-06-05,355.28,Pending
4221,223,2024-09-13,1283.13,Cancelled
4222,84,2024-05-28,1756.85,Shipped
4223,316,2024-03-14,1677.87,Shipped
4224,766,2024-11-06,1516.55,Shipped
4225,318,2025-01-31,125.6,Delivered
4226,183,2025-01-05,572.35,Delivered
4227,424,2024-05-31,467.4,Shipped
4228,280,2024-04-16,1769.47,Shipped
4229,303,2024-10-08,533.52,Cancelled
4230,271,2024-11-09,202.98,Delivered
4231,593,2025-01-20,739.95,Cancelled
4232,850,2024-10-13,1269.43,Shipped
4233,38,2025-01-03,1900.34,Cancelled
4234,160,2025-01-19,1085.14,Shipped
4235,720,2024-12-15,879.03,Delivered
4236,213,2024-05-14,697.52,Delivered
4237,93,2024-06-09,1036.28,Shipped
4238,265,2024-11-12,452.14,Delivered
4239,33,2024-06-24,1845.4,Shipped
4240,487,2024-12-05,296.83,Delivered
4241,382,2024-04-07,1136.26,Pending
4242,331,2024-12-10,1408.55,Delivered
4243,891,2025-01-18,1804.03,Shipped
4244,432,2024-12-20,961.48,Delivered
4245,664,2025-01-20,1807.9,Shipped
4246,936,2024-09-06,728.85,Shipped
4247,479,2024-04-27,1102.62,Pending
4248,450,2024-10-14,1622.26,Cancelled
4249,608,2024-05-01,1160.41,Cancelled
4250,749,2024-08-14,810.68,Shipped
4251,259,2024-04-14,1452.28,Delivered
4252,495,2024-10-27,1363.54,Delivered
4253,42,2024-09-03,1942.12,Shipped
4254,782,2024-12-19,1870.81,Pending
4255,432,2024-08-10,863.27,Delivered
4256,977,2024-11-11,1163.43,Pending
4257,168,2024-06-27,1034.16,Delivered
4258,908,2025-01-07,1201.77,Shipped
4259,975,2024-07-15,1945.41,Shipped
4260,134,2024-10-21,1333.54,Pending
4261,994,2024-08-18,198.99,Shipped
4262,821,2024-09-18,705.28,Cancelled
4263,170,2024-09-11,931.96,Shipped
4264,206,2024-03-28,1768.25,Delivered
4265,315,2024-10-22,179.14,Shipped
4266,879,2024-04-29,422.58,Pending
4267,742,2024-02-27,504.57,Delivered
4268,6,2025-01-30,965.14,Delivered
4269,103,2024-04-02,952.19,Cancelled
4270,716,2024-07-18,440.73,Cancelled
4271,685,2025-01-17,765.06,Cancelled
4272,724,2024-06-14,500.63,Pending
4273,397,2024-07-04,274.43,Shipped
4274,410,2024-05-25,1551.06,Delivered
4275,840,2024-10-13,1356.0,Cancelled
4276,612,2024-08-04,799.82,Pending
4277,356,2024-11-11,986.85,Pending
4278,228,2024-08-10,1773.46,Shipped
4279,787,2024-03-17,485.61,Delivered
4280,349,2024-12-26,1012.88,Pending
4281,626,2024-03-12,1206.36,Cancelled
4282,937,2024-06-20,172.99,Shipped
4283,142,2024-08-28,1009.9,Pending
4284,217,2024-09-13,617.84,Pending
4285,348,2024-03-30,780.45,Shipped
4286,436,2025-01-17,318.48,Delivered
4287,397,2024-11-18,1357.04,Cancelled
4288,36,2024-11-18,536.82,Cancelled
4289,184,2024-03-05,343.81,Pending
4290,477,2024-12-29,1616.33,Delivered
4291,703,2024-08-30,1470.69,Cancelled
4292,823,2025-01-10,1617.69,Shipped
4293,327,2024-08-09,274.9,Cancelled
4294,703,2024-02-23,920.29,Cancelled
4295,670,2024-10-28,1920.64,Cancelled
4296,433,2025-01-19,1547.29,Delivered
4297,436,2024-08-29,532.13,Pending
4298,619,2024-12-11,1618.11,Cancelled
4299,515,2024-09-26,758.19,Cancelled
4300,730,2024-05-26,683.43,Delivered
4301,115,2024-03-08,1575.28,Cancelled
4302,545,2025-02-05,1524.03,Pending
4303,154,2024-11-15,33.77,Delivered
4304,203,2025-02-06,1039.49,Cancelled
4305,446,2024-02-09,116.12,Delivered
4306,41,2024-08-16,260.67,Cancelled
4307,472,2024-11-17,746.87,Delivered
4308,259,2024-09-20,862.89,Delivered
4309,786,2024-03-26,1641.96,Delivered
4310,184,2024-03-25,600.61,Cancelled
4311,18,2024-07-19,904.6,Delivered
4312,652,2024-03-26,90.52,Pending
4313,366,2024-03-09,1469.17,Cancelled
4314,255,2024-06-04,366.96,Pending
4315,130,2025-02-05,1459.04,Cancelled
4316,442,2024-07-13,1787.58,Delivered
4317,996,2024-05-19,926.9,Shipped
4318,941,2024-05-17,1654.63,Cancelled
4319,42,2024-07-06,171.54,Delivered
4320,40,2024-11-11,310.57,Pending
4321,392,2024-10-18,1035.01,Pending
4322,346,2024-03-11,1856.33,Delivered
4323,433,2024-03-20,813.46,Shipped
4324,974,2024-09-22,1498.6,Pending
4325,857,2025-01-06,1826.45,Pending
4326,813,2024-08-23,399.45,Delivered
4327,311,2024-05-12,1238.85,Shipped
4328,711,2024-03-03,1601.93,Delivered
4329,588,2024-11-29,956.38,Cancelled
4330,282,2024-09-19,1498.8,Shipped
4331,284,2024-08-04,1013.09,Pending
4332,620,2024-06-29,809.37,Shipped
4333,695,2024-12-15,584.13,Pending
4334,417,2024-06-05,430.13,Cancelled
4335,673,2024-04-15,276.94,Delivered
4336,474,2024-11-19,1206.18,Delivered
4337,100,2024-12-03,458.22,Pending
4338,727,2024-06-05,662.73,Pending
4339,627,2025-01-13,589.91,Cancelled
4340,603,2025-01-30,853.11,Delivered
4341,555,2024-08-17,790.3,Pending
4342,352,2024-05-01,694.38,Delivered
4343,843,2024-11-19,899.88,Cancelled
4344,875,2024-12-20,1490.29,Shipped
4345,546,2024-12-03,1401.5,Cancelled
4346,262,2024-10-26,817.82,Pending
4347,647,2024-08-27,983.35,Delivered
4348,86,2025-01-30,430.95,Delivered
4349,312,2024-09-08,597.81,Delivered
4350,463,2025-01-07,1355.51,Pending
4351,160,2024-10-19,1257.23,Shipped
4352,640,2024-12-02,716.22,Cancelled
4353,426,2024-06-18,1991.74,Pending
4354,770,2024-11-10,1947.25,Cancelled
4355,241,2024-04-20,763.06,Shipped
4356,388,2024-05-12,1222.1,Pending
4357,100,2024-08-20,803.58,Shipped
4358,114,2024-11-15,1150.08,Shipped
4359,886,2024-10-25,335.05,Cancelled
4360,564,2024-08-14,828.86,Shipped
4361,429,2024-06-01,1802.91,Delivered
4362,328,2024-09-13,1545.59,Pending
4363,681,2024-10-28,1771.82,Delivered
4364,515,2024-12-30,1080.54,Cancelled
4365,231,2024-11-17,1720.93,Cancelled
4366,775,2024-08-19,938.55,Cancelled
4367,161,2024-08-05,1849.34,Shipped
4368,410,2024-02-10,591.05,Delivered
4369,782,2024-03-01,938.76,Shipped
4370,700,2024-08-09,1816.42,Cancelled
4371,595,2024-09-13,1313.15,Cancelled
4372,421,2024-09-13,393.97,Pending
4373,634,2025-01-18,463.9,Pending
4374,614,2024-03-26,1149.76,Cancelled
4375,969,2024-10-11,65.21,Shipped
4376,171,2024-04-06,1147.23,Cancelled
4377,701,2024-06-20,200.11,Delivered
4378,24,2024-05-13,1491.07,Cancelled
4379,566,2024-04-16,1032.44,Shipped
4380,871,2024-06-17,1828.15,Cancelled
4381,378,2025-02-04,1451.66,Shipped
4382,180,2024-03-16,954.89,Shipped
4383,331,2024-04-09,282.65,Pending
4384,916,2024-03-13,81.16,Cancelled
4385,471,2024-11-26,505.19,Cancelled
4386,248,2024-10-18,1597.57,Cancelled
4387,513,2024-11-17,1289.93,Delivered
4388,894,2024-12-04,1841.91,Shipped
4389,251,2024-09-11,935.18,Pending
4390,8,2024-12-26,1502.24,Cancelled
4391,888,2024-02-20,1049.14,Cancelled
4392,883,2024-09-09,782.92,Cancelled
4393,981,2024-04-12,534.86,Pending
4394,733,2024-11-28,1557.66,Pending
4395,450,2024-04-13,972.0,Pending
4396,300,2024-07-15,1627.09,Pending
4397,373,2024-08-14,810.87,Cancelled
4398,439,2024-09-18,1579.1,Pending
4399,150,2024-09-23,1697.2,Pending
4400,740,2024-03-03,354.53,Cancelled
4401,673,2024-10-04,692.87,Shipped
4402,815,2024-07-16,975.53,Delivered
4403,100,2024-10-24,673.45,Pending
4404,470,2024-07-15,1800.41,Cancelled
4405,771,2024-07-17,504.56,Delivered
4406,351,2024-11-17,604.68,Cancelled
4407,339,2024-02-16,1579.0,Delivered
4408,582,2024-04-06,565.09,Pending
4409,780,2024-09-06,297.24,Delivered
4410,27,2024-07-25,457.62,Delivered
4411,578,2024-06-28,738.19,Delivered
4412,315,2025-01-27,1890.69,Shipped
4413,582,2024-11-14,1275.11,Cancelled
4414,731,2025-01-01,890.93,Delivered
4415,159,2024-04-27,1492.59,Shipped
4416,151,2024-09-09,1222.75,Cancelled
4417,264,2024-05-02,1280.79,Pending
4418,872,2024-12-26,439.09,Delivered
4419,152,2024-09-17,1176.78,Delivered
4420,373,2024-10-17,1447.86,Cancelled
4421,489,2024-06-28,1244.55,Shipped
4422,996,2024-08-05,701.54,Shipped
4423,602,2024-03-04,1708.17,Delivered
4424,536,2024-07-17,761.24,Cancelled
4425,664,2024-06-07,354.86,Cancelled
4426,180,2024-07-14,978.32,Cancelled
4427,15,2024-11-29,1344.11,Pending
4428,351,2024-12-25,465.15,Shipped
4429,230,2024-10-25,317.18,Pending
4430,666,2024-09-01,409.95,Cancelled
4431,471,2024-03-31,1147.43,Pending
4432,861,2024-03-22,1497.59,Shipped
4433,760,2024-12-03,421.01,Pending
